date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:56:44	31343/31343	---M--	200	added ('OK')	image/png	etag:%22ec7bd7163b9bd81:0%22	https://www.bikatadventures.com/images/Tag/150X150/img-scuba-diving-courses-Bikat-Adventures.png	C:/My%20Web%20Sites/Bikataventures/www.bikatadventures.com/images/Tag/150X150/img-scuba-diving-courses-Bikat-Adventures.png	(from https://www.bikatadventures.com/)
16:56:45	60177/60177	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Dec%202025%2011:26:46%20GMT	https://www.bikatadventures.com/Home/SearchTags?searchstring=wildlife	C:/My%20Web%20Sites/Bikataventures/www.bikatadventures.com/Home/SearchTags0cf6.html	(from https://www.bikatadventures.com/)
16:56:46	26288/26288	---M--	200	added ('OK')	image/jpeg	etag:%22e3ddd9604154d71:0%22	https://www.bikatadventures.com/images/Tag/150X150/img-wildlife-Bikat-Adventures.jpg	C:/My%20Web%20Sites/Bikataventures/www.bikatadventures.com/images/Tag/150X150/img-wildlife-Bikat-Adventures.jpg	(from https://www.bikatadventures.com/)
16:56:47	170404/170404	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Dec%202025%2011:26:48%20GMT	https://www.bikatadventures.com/Home/find_your_next_adventure?page=1&brs=&price=&duration=&altitude=&month=1|2|3|11|12&region=&category=&feature=&distance=&sort_by=default	C:/My%20Web%20Sites/Bikataventures/www.bikatadventures.com/Home/find_your_next_adventuref493.html	(from https://www.bikatadventures.com/)
16:56:48	24576/24576	---M--	200	added ('OK')	image/jpeg	etag:%22b7730148919d71:0%22	https://www.bikatadventures.com/images/Tag/150X150/img-winter-treks-Bikat-Adventures.jpg	C:/My%20Web%20Sites/Bikataventures/www.bikatadventures.com/images/Tag/150X150/img-winter-treks-Bikat-Adventures.jpg	(from https://www.bikatadventures.com/)
16:56:49	100253/100253	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Dec%202025%2011:26:50%20GMT	https://www.bikatadventures.com/Home/Blog/trek-leader-career-himalayas	C:/My%20Web%20Sites/Bikataventures/www.bikatadventures.com/Home/Blog/trek-leader-career-himalayas.html	(from https://www.bikatadventures.com/)
16:56:51	228929/228929	---M--	200	added ('OK')	image/jpeg	etag:%222c6735408c32db1:0%22	https://www.bikatadventures.com/images/video/IMG640x480/img-2338-Bikat-Adventures.jpg	C:/My%20Web%20Sites/Bikataventures/www.bikatadventures.com/images/video/IMG640x480/img-2338-Bikat-Adventures.jpg	(from https://www.bikatadventures.com/)
16:56:53	307223/307223	---M--	200	added ('OK')	image/jpeg	etag:%222852e0428c32db1:0%22	https://www.bikatadventures.com/images/video/IMG640x480/img-2346-Bikat-Adventures.jpg	C:/My%20Web%20Sites/Bikataventures/www.bikatadventures.com/images/video/IMG640x480/img-2346-Bikat-Adventures.jpg	(from https://www.bikatadventures.com/)
16:56:55	242218/242218	---M--	200	added ('OK')	image/png	etag:%2216fcd41d1e1ad71:0%22	https://www.bikatadventures.com/images/testimonial/645x490/img-12-Bikat-Adventures.png	C:/My%20Web%20Sites/Bikataventures/www.bikatadventures.com/images/testimonial/645x490/img-12-Bikat-Adventures.png	(from https://www.bikatadventures.com/)
16:56:55	271296/271296	---M--	200	added ('OK')	image/jpeg	etag:%223f6efe458c32db1:0%22	https://www.bikatadventures.com/images/video/IMG640x480/img-2347-Bikat-Adventures.jpg	C:/My%20Web%20Sites/Bikataventures/www.bikatadventures.com/images/video/IMG640x480/img-2347-Bikat-Adventures.jpg	(from https://www.bikatadventures.com/)
16:56:55	282931/282931	---M--	200	added ('OK')	image/png	etag:%222e5a6ea71f1ad71:0%22	https://www.bikatadventures.com/images/testimonial/645x490/img-13-Bikat-Adventures.png	C:/My%20Web%20Sites/Bikataventures/www.bikatadventures.com/images/testimonial/645x490/img-13-Bikat-Adventures.png	(from https://www.bikatadventures.com/)
16:56:55	261296/261296	---M--	200	added ('OK')	image/png	etag:%221c3ff4bd201ad71:0%22	https://www.bikatadventures.com/images/testimonial/645x490/img-14-Bikat-Adventures.png	C:/My%20Web%20Sites/Bikataventures/www.bikatadventures.com/images/testimonial/645x490/img-14-Bikat-Adventures.png	(from https://www.bikatadventures.com/)
16:56:56	258195/258195	---M--	200	added ('OK')	image/png	etag:%2263f3cb2211ad71:0%22	https://www.bikatadventures.com/images/testimonial/645x490/img-15-Bikat-Adventures.png	C:/My%20Web%20Sites/Bikataventures/www.bikatadventures.com/images/testimonial/645x490/img-15-Bikat-Adventures.png	(from https://www.bikatadventures.com/)
16:56:57	117412/117412	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Dec%202025%2011:26:58%20GMT	https://www.bikatadventures.com/Home/Blog/The-Origin-An-Untold-Story-of-the-Founders-of-Bikat-Adventures	C:/My%20Web%20Sites/Bikataventures/www.bikatadventures.com/Home/Blog/The-Origin-An-Untold-Story-of-the-Founders-of-Bikat-Adventures.html	(from https://www.bikatadventures.com/)
16:56:58	9818/9818	---M--	200	added ('OK')	image/png	etag:%22e0db108816f3db1:0%22	https://www.bikatadventures.com/images/certificate-mot.png?ver=1.0.0	C:/My%20Web%20Sites/Bikataventures/www.bikatadventures.com/images/certificate-mot8a54.png	(from https://www.bikatadventures.com/)
16:56:59	9052/9052	---M--	200	added ('OK')	image/png	etag:%223bb28e8716f3db1:0%22	https://www.bikatadventures.com/images/certificate-IMF.png?ver=1.0.0	C:/My%20Web%20Sites/Bikataventures/www.bikatadventures.com/images/certificate-IMF8a54.png	(from https://www.bikatadventures.com/)
16:57:00	196383/196383	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Dec%202025%2011:27:01%20GMT	https://www.bikatadventures.com/Home/expedition/trekking	C:/My%20Web%20Sites/Bikataventures/www.bikatadventures.com/Home/expedition/trekking.html	(from https://www.bikatadventures.com/)
16:57:01	13183/13183	---M--	200	added ('OK')	image/png	etag:%221dc6c1f44dd91:0%22	https://www.bikatadventures.com/images/frontend/Category-Trek.png	C:/My%20Web%20Sites/Bikataventures/www.bikatadventures.com/images/frontend/Category-Trek.png	(from https://www.bikatadventures.com/)
16:57:02	98121/98121	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Dec%202025%2011:27:03%20GMT	https://www.bikatadventures.com/Home/expedition/Mountaineering	C:/My%20Web%20Sites/Bikataventures/www.bikatadventures.com/Home/expedition/Mountaineering.html	(from https://www.bikatadventures.com/)
16:57:03	19482/19482	---M--	200	added ('OK')	image/png	etag:%2231135fc1f44dd91:0%22	https://www.bikatadventures.com/images/frontend/Mountaineering-2.png	C:/My%20Web%20Sites/Bikataventures/www.bikatadventures.com/images/frontend/Mountaineering-2.png	(from https://www.bikatadventures.com/)
16:57:04	12230/12230	---M--	200	added ('OK')	image/png	etag:%222568d2c0f44dd91:0%22	https://www.bikatadventures.com/images/frontend/Category-Skiing.png	C:/My%20Web%20Sites/Bikataventures/www.bikatadventures.com/images/frontend/Category-Skiing.png	(from https://www.bikatadventures.com/)
